Date,Month,Month_Year,Year,Week_day,Quarter,Quarter_Year,Week_Num,Month_Num,Day_Num,Date_Num
2019/09/02,September,Sep-2019,2019,Monday,Q3,Q3_2019,36,9,2,02
2019/09/03,September,Sep-2019,2019,Tuesday,Q3,Q3_2019,36,9,3,03
2019/09/04,September,Sep-2019,2019,Wednesday,Q3,Q3_2019,36,9,4,04
2019/09/05,September,Sep-2019,2019,Thursday,Q3,Q3_2019,36,9,5,05
2019/09/06,September,Sep-2019,2019,Friday,Q3,Q3_2019,36,9,6,06
2019/09/07,September,Sep-2019,2019,Saturday,Q3,Q3_2019,36,9,7,07
2019/09/08,September,Sep-2019,2019,Sunday,Q3,Q3_2019,37,9,1,08
2019/09/09,September,Sep-2019,2019,Monday,Q3,Q3_2019,37,9,2,09
2019/09/10,September,Sep-2019,2019,Tuesday,Q3,Q3_2019,37,9,3,10
2019/09/11,September,Sep-2019,2019,Wednesday,Q3,Q3_2019,37,9,4,11
2019/09/12,September,Sep-2019,2019,Thursday,Q3,Q3_2019,37,9,5,12
2019/09/13,September,Sep-2019,2019,Friday,Q3,Q3_2019,37,9,6,13
2019/09/14,September,Sep-2019,2019,Saturday,Q3,Q3_2019,37,9,7,14
2019/09/15,September,Sep-2019,2019,Sunday,Q3,Q3_2019,38,9,1,15
2019/09/16,September,Sep-2019,2019,Monday,Q3,Q3_2019,38,9,2,16
2019/09/17,September,Sep-2019,2019,Tuesday,Q3,Q3_2019,38,9,3,17
2019/09/18,September,Sep-2019,2019,Wednesday,Q3,Q3_2019,38,9,4,18
2019/09/19,September,Sep-2019,2019,Thursday,Q3,Q3_2019,38,9,5,19
2019/09/20,September,Sep-2019,2019,Friday,Q3,Q3_2019,38,9,6,20
2019/09/21,September,Sep-2019,2019,Saturday,Q3,Q3_2019,38,9,7,21
2019/09/22,September,Sep-2019,2019,Sunday,Q3,Q3_2019,39,9,1,22
2019/09/23,September,Sep-2019,2019,Monday,Q3,Q3_2019,39,9,2,23
2019/09/24,September,Sep-2019,2019,Tuesday,Q3,Q3_2019,39,9,3,24
2019/09/25,September,Sep-2019,2019,Wednesday,Q3,Q3_2019,39,9,4,25
2019/09/26,September,Sep-2019,2019,Thursday,Q3,Q3_2019,39,9,5,26
2019/09/27,September,Sep-2019,2019,Friday,Q3,Q3_2019,39,9,6,27
2019/09/28,September,Sep-2019,2019,Saturday,Q3,Q3_2019,39,9,7,28
2019/09/29,September,Sep-2019,2019,Sunday,Q3,Q3_2019,40,9,1,29
2019/09/30,September,Sep-2019,2019,Monday,Q3,Q3_2019,40,9,2,30
2019/10/01,October,Oct-2019,2019,Tuesday,Q4,Q4_2019,40,10,3,01
2019/10/02,October,Oct-2019,2019,Wednesday,Q4,Q4_2019,40,10,4,02
2019/10/03,October,Oct-2019,2019,Thursday,Q4,Q4_2019,40,10,5,03
2019/10/04,October,Oct-2019,2019,Friday,Q4,Q4_2019,40,10,6,04
2019/10/05,October,Oct-2019,2019,Saturday,Q4,Q4_2019,40,10,7,05
2019/10/06,October,Oct-2019,2019,Sunday,Q4,Q4_2019,41,10,1,06
2019/10/07,October,Oct-2019,2019,Monday,Q4,Q4_2019,41,10,2,07
2019/10/08,October,Oct-2019,2019,Tuesday,Q4,Q4_2019,41,10,3,08
2019/10/09,October,Oct-2019,2019,Wednesday,Q4,Q4_2019,41,10,4,09
2019/10/10,October,Oct-2019,2019,Thursday,Q4,Q4_2019,41,10,5,10
2019/10/11,October,Oct-2019,2019,Friday,Q4,Q4_2019,41,10,6,11
2019/10/12,October,Oct-2019,2019,Saturday,Q4,Q4_2019,41,10,7,12
2019/10/13,October,Oct-2019,2019,Sunday,Q4,Q4_2019,42,10,1,13
2019/10/14,October,Oct-2019,2019,Monday,Q4,Q4_2019,42,10,2,14
2019/10/15,October,Oct-2019,2019,Tuesday,Q4,Q4_2019,42,10,3,15
2019/10/16,October,Oct-2019,2019,Wednesday,Q4,Q4_2019,42,10,4,16
2019/10/17,October,Oct-2019,2019,Thursday,Q4,Q4_2019,42,10,5,17
2019/10/18,October,Oct-2019,2019,Friday,Q4,Q4_2019,42,10,6,18
2019/10/19,October,Oct-2019,2019,Saturday,Q4,Q4_2019,42,10,7,19
2019/10/20,October,Oct-2019,2019,Sunday,Q4,Q4_2019,43,10,1,20
2019/10/21,October,Oct-2019,2019,Monday,Q4,Q4_2019,43,10,2,21
2019/10/22,October,Oct-2019,2019,Tuesday,Q4,Q4_2019,43,10,3,22
2019/10/23,October,Oct-2019,2019,Wednesday,Q4,Q4_2019,43,10,4,23
2019/10/24,October,Oct-2019,2019,Thursday,Q4,Q4_2019,43,10,5,24
2019/10/25,October,Oct-2019,2019,Friday,Q4,Q4_2019,43,10,6,25
2019/10/26,October,Oct-2019,2019,Saturday,Q4,Q4_2019,43,10,7,26
2019/10/27,October,Oct-2019,2019,Sunday,Q4,Q4_2019,44,10,1,27
2019/10/28,October,Oct-2019,2019,Monday,Q4,Q4_2019,44,10,2,28
2019/10/29,October,Oct-2019,2019,Tuesday,Q4,Q4_2019,44,10,3,29
2019/10/30,October,Oct-2019,2019,Wednesday,Q4,Q4_2019,44,10,4,30
2019/10/31,October,Oct-2019,2019,Thursday,Q4,Q4_2019,44,10,5,31
2019/11/01,November,Nov-2019,2019,Friday,Q4,Q4_2019,44,11,6,01
2019/11/02,November,Nov-2019,2019,Saturday,Q4,Q4_2019,44,11,7,02
2019/11/03,November,Nov-2019,2019,Sunday,Q4,Q4_2019,45,11,1,03
2019/11/04,November,Nov-2019,2019,Monday,Q4,Q4_2019,45,11,2,04
2019/11/05,November,Nov-2019,2019,Tuesday,Q4,Q4_2019,45,11,3,05
2019/11/06,November,Nov-2019,2019,Wednesday,Q4,Q4_2019,45,11,4,06
2019/11/07,November,Nov-2019,2019,Thursday,Q4,Q4_2019,45,11,5,07
2019/11/08,November,Nov-2019,2019,Friday,Q4,Q4_2019,45,11,6,08
2019/11/09,November,Nov-2019,2019,Saturday,Q4,Q4_2019,45,11,7,09
2019/11/10,November,Nov-2019,2019,Sunday,Q4,Q4_2019,46,11,1,10
2019/11/11,November,Nov-2019,2019,Monday,Q4,Q4_2019,46,11,2,11
2019/11/12,November,Nov-2019,2019,Tuesday,Q4,Q4_2019,46,11,3,12
2019/11/13,November,Nov-2019,2019,Wednesday,Q4,Q4_2019,46,11,4,13
2019/11/14,November,Nov-2019,2019,Thursday,Q4,Q4_2019,46,11,5,14
2019/11/15,November,Nov-2019,2019,Friday,Q4,Q4_2019,46,11,6,15
2019/11/16,November,Nov-2019,2019,Saturday,Q4,Q4_2019,46,11,7,16
2019/11/17,November,Nov-2019,2019,Sunday,Q4,Q4_2019,47,11,1,17
2019/11/18,November,Nov-2019,2019,Monday,Q4,Q4_2019,47,11,2,18
2019/11/19,November,Nov-2019,2019,Tuesday,Q4,Q4_2019,47,11,3,19
2019/11/20,November,Nov-2019,2019,Wednesday,Q4,Q4_2019,47,11,4,20
2019/11/21,November,Nov-2019,2019,Thursday,Q4,Q4_2019,47,11,5,21
2019/11/22,November,Nov-2019,2019,Friday,Q4,Q4_2019,47,11,6,22
2019/11/23,November,Nov-2019,2019,Saturday,Q4,Q4_2019,47,11,7,23
2019/11/24,November,Nov-2019,2019,Sunday,Q4,Q4_2019,48,11,1,24
2019/11/25,November,Nov-2019,2019,Monday,Q4,Q4_2019,48,11,2,25
2019/11/26,November,Nov-2019,2019,Tuesday,Q4,Q4_2019,48,11,3,26
2019/11/27,November,Nov-2019,2019,Wednesday,Q4,Q4_2019,48,11,4,27
2019/11/28,November,Nov-2019,2019,Thursday,Q4,Q4_2019,48,11,5,28
2019/11/29,November,Nov-2019,2019,Friday,Q4,Q4_2019,48,11,6,29
2019/11/30,November,Nov-2019,2019,Saturday,Q4,Q4_2019,48,11,7,30
2019/12/01,December,Dec-2019,2019,Sunday,Q4,Q4_2019,49,12,1,01
2019/12/02,December,Dec-2019,2019,Monday,Q4,Q4_2019,49,12,2,02
2019/12/03,December,Dec-2019,2019,Tuesday,Q4,Q4_2019,49,12,3,03
2019/12/04,December,Dec-2019,2019,Wednesday,Q4,Q4_2019,49,12,4,04
2019/12/05,December,Dec-2019,2019,Thursday,Q4,Q4_2019,49,12,5,05
2019/12/06,December,Dec-2019,2019,Friday,Q4,Q4_2019,49,12,6,06
2019/12/07,December,Dec-2019,2019,Saturday,Q4,Q4_2019,49,12,7,07
2019/12/08,December,Dec-2019,2019,Sunday,Q4,Q4_2019,50,12,1,08
2019/12/09,December,Dec-2019,2019,Monday,Q4,Q4_2019,50,12,2,09
2019/12/10,December,Dec-2019,2019,Tuesday,Q4,Q4_2019,50,12,3,10
2019/12/11,December,Dec-2019,2019,Wednesday,Q4,Q4_2019,50,12,4,11
2019/12/12,December,Dec-2019,2019,Thursday,Q4,Q4_2019,50,12,5,12
2019/12/13,December,Dec-2019,2019,Friday,Q4,Q4_2019,50,12,6,13
2019/12/14,December,Dec-2019,2019,Saturday,Q4,Q4_2019,50,12,7,14
2019/12/15,December,Dec-2019,2019,Sunday,Q4,Q4_2019,51,12,1,15
2019/12/16,December,Dec-2019,2019,Monday,Q4,Q4_2019,51,12,2,16
2019/12/17,December,Dec-2019,2019,Tuesday,Q4,Q4_2019,51,12,3,17
2019/12/18,December,Dec-2019,2019,Wednesday,Q4,Q4_2019,51,12,4,18
2019/12/19,December,Dec-2019,2019,Thursday,Q4,Q4_2019,51,12,5,19
2019/12/20,December,Dec-2019,2019,Friday,Q4,Q4_2019,51,12,6,20
2019/12/21,December,Dec-2019,2019,Saturday,Q4,Q4_2019,51,12,7,21
2019/12/22,December,Dec-2019,2019,Sunday,Q4,Q4_2019,52,12,1,22
2019/12/23,December,Dec-2019,2019,Monday,Q4,Q4_2019,52,12,2,23
2019/12/24,December,Dec-2019,2019,Tuesday,Q4,Q4_2019,52,12,3,24
2019/12/25,December,Dec-2019,2019,Wednesday,Q4,Q4_2019,52,12,4,25
2019/12/26,December,Dec-2019,2019,Thursday,Q4,Q4_2019,52,12,5,26
2019/12/27,December,Dec-2019,2019,Friday,Q4,Q4_2019,52,12,6,27
2019/12/28,December,Dec-2019,2019,Saturday,Q4,Q4_2019,52,12,7,28
2019/12/29,December,Dec-2019,2019,Sunday,Q4,Q4_2019,53,12,1,29
2019/12/30,December,Dec-2019,2019,Monday,Q4,Q4_2019,53,12,2,30
2019/12/31,December,Dec-2019,2019,Tuesday,Q4,Q4_2019,53,12,3,31
2020/01/01,January,Jan-2020,2020,Wednesday,Q1,Q1_2020,1,1,4,01
2020/01/02,January,Jan-2020,2020,Thursday,Q1,Q1_2020,1,1,5,02
2020/01/03,January,Jan-2020,2020,Friday,Q1,Q1_2020,1,1,6,03
2020/01/04,January,Jan-2020,2020,Saturday,Q1,Q1_2020,1,1,7,04
2020/01/05,January,Jan-2020,2020,Sunday,Q1,Q1_2020,2,1,1,05
2020/01/06,January,Jan-2020,2020,Monday,Q1,Q1_2020,2,1,2,06
2020/01/07,January,Jan-2020,2020,Tuesday,Q1,Q1_2020,2,1,3,07
2020/01/08,January,Jan-2020,2020,Wednesday,Q1,Q1_2020,2,1,4,08
2020/01/09,January,Jan-2020,2020,Thursday,Q1,Q1_2020,2,1,5,09
2020/01/10,January,Jan-2020,2020,Friday,Q1,Q1_2020,2,1,6,10
2020/01/11,January,Jan-2020,2020,Saturday,Q1,Q1_2020,2,1,7,11
2020/01/12,January,Jan-2020,2020,Sunday,Q1,Q1_2020,3,1,1,12
2020/01/13,January,Jan-2020,2020,Monday,Q1,Q1_2020,3,1,2,13
2020/01/14,January,Jan-2020,2020,Tuesday,Q1,Q1_2020,3,1,3,14
2020/01/15,January,Jan-2020,2020,Wednesday,Q1,Q1_2020,3,1,4,15
2020/01/16,January,Jan-2020,2020,Thursday,Q1,Q1_2020,3,1,5,16
2020/01/17,January,Jan-2020,2020,Friday,Q1,Q1_2020,3,1,6,17
2020/01/18,January,Jan-2020,2020,Saturday,Q1,Q1_2020,3,1,7,18
2020/01/19,January,Jan-2020,2020,Sunday,Q1,Q1_2020,4,1,1,19
2020/01/20,January,Jan-2020,2020,Monday,Q1,Q1_2020,4,1,2,20
2020/01/21,January,Jan-2020,2020,Tuesday,Q1,Q1_2020,4,1,3,21
2020/01/22,January,Jan-2020,2020,Wednesday,Q1,Q1_2020,4,1,4,22
2020/01/23,January,Jan-2020,2020,Thursday,Q1,Q1_2020,4,1,5,23
2020/01/24,January,Jan-2020,2020,Friday,Q1,Q1_2020,4,1,6,24
2020/01/25,January,Jan-2020,2020,Saturday,Q1,Q1_2020,4,1,7,25
2020/01/26,January,Jan-2020,2020,Sunday,Q1,Q1_2020,5,1,1,26
2020/01/27,January,Jan-2020,2020,Monday,Q1,Q1_2020,5,1,2,27
2020/01/28,January,Jan-2020,2020,Tuesday,Q1,Q1_2020,5,1,3,28
2020/01/29,January,Jan-2020,2020,Wednesday,Q1,Q1_2020,5,1,4,29
2020/01/30,January,Jan-2020,2020,Thursday,Q1,Q1_2020,5,1,5,30
2020/01/31,January,Jan-2020,2020,Friday,Q1,Q1_2020,5,1,6,31
2020/02/01,February,Feb-2020,2020,Saturday,Q1,Q1_2020,5,2,7,01
2020/02/02,February,Feb-2020,2020,Sunday,Q1,Q1_2020,6,2,1,02
2020/02/03,February,Feb-2020,2020,Monday,Q1,Q1_2020,6,2,2,03
2020/02/04,February,Feb-2020,2020,Tuesday,Q1,Q1_2020,6,2,3,04
2020/02/05,February,Feb-2020,2020,Wednesday,Q1,Q1_2020,6,2,4,05
2020/02/06,February,Feb-2020,2020,Thursday,Q1,Q1_2020,6,2,5,06
2020/02/07,February,Feb-2020,2020,Friday,Q1,Q1_2020,6,2,6,07
2020/02/08,February,Feb-2020,2020,Saturday,Q1,Q1_2020,6,2,7,08
2020/02/09,February,Feb-2020,2020,Sunday,Q1,Q1_2020,7,2,1,09
2020/02/10,February,Feb-2020,2020,Monday,Q1,Q1_2020,7,2,2,10
2020/02/11,February,Feb-2020,2020,Tuesday,Q1,Q1_2020,7,2,3,11
2020/02/12,February,Feb-2020,2020,Wednesday,Q1,Q1_2020,7,2,4,12
2020/02/13,February,Feb-2020,2020,Thursday,Q1,Q1_2020,7,2,5,13
2020/02/14,February,Feb-2020,2020,Friday,Q1,Q1_2020,7,2,6,14
2020/02/15,February,Feb-2020,2020,Saturday,Q1,Q1_2020,7,2,7,15
2020/02/16,February,Feb-2020,2020,Sunday,Q1,Q1_2020,8,2,1,16
2020/02/17,February,Feb-2020,2020,Monday,Q1,Q1_2020,8,2,2,17
2020/02/18,February,Feb-2020,2020,Tuesday,Q1,Q1_2020,8,2,3,18
2020/02/19,February,Feb-2020,2020,Wednesday,Q1,Q1_2020,8,2,4,19
2020/02/20,February,Feb-2020,2020,Thursday,Q1,Q1_2020,8,2,5,20
2020/02/21,February,Feb-2020,2020,Friday,Q1,Q1_2020,8,2,6,21
2020/02/22,February,Feb-2020,2020,Saturday,Q1,Q1_2020,8,2,7,22
2020/02/23,February,Feb-2020,2020,Sunday,Q1,Q1_2020,9,2,1,23
2020/02/24,February,Feb-2020,2020,Monday,Q1,Q1_2020,9,2,2,24
2020/02/25,February,Feb-2020,2020,Tuesday,Q1,Q1_2020,9,2,3,25
2020/02/26,February,Feb-2020,2020,Wednesday,Q1,Q1_2020,9,2,4,26
2020/02/27,February,Feb-2020,2020,Thursday,Q1,Q1_2020,9,2,5,27
2020/02/28,February,Feb-2020,2020,Friday,Q1,Q1_2020,9,2,6,28
2020/02/29,February,Feb-2020,2020,Saturday,Q1,Q1_2020,9,2,7,29
2020/03/01,March,Mar-2020,2020,Sunday,Q1,Q1_2020,10,3,1,01
2020/03/02,March,Mar-2020,2020,Monday,Q1,Q1_2020,10,3,2,02
2020/03/03,March,Mar-2020,2020,Tuesday,Q1,Q1_2020,10,3,3,03
2020/03/04,March,Mar-2020,2020,Wednesday,Q1,Q1_2020,10,3,4,04
2020/03/05,March,Mar-2020,2020,Thursday,Q1,Q1_2020,10,3,5,05
2020/03/06,March,Mar-2020,2020,Friday,Q1,Q1_2020,10,3,6,06
2020/03/07,March,Mar-2020,2020,Saturday,Q1,Q1_2020,10,3,7,07
2020/03/08,March,Mar-2020,2020,Sunday,Q1,Q1_2020,11,3,1,08
2020/03/09,March,Mar-2020,2020,Monday,Q1,Q1_2020,11,3,2,09
2020/03/10,March,Mar-2020,2020,Tuesday,Q1,Q1_2020,11,3,3,10
2020/03/11,March,Mar-2020,2020,Wednesday,Q1,Q1_2020,11,3,4,11
2020/03/12,March,Mar-2020,2020,Thursday,Q1,Q1_2020,11,3,5,12
2020/03/13,March,Mar-2020,2020,Friday,Q1,Q1_2020,11,3,6,13
2020/03/14,March,Mar-2020,2020,Saturday,Q1,Q1_2020,11,3,7,14
2020/03/15,March,Mar-2020,2020,Sunday,Q1,Q1_2020,12,3,1,15
2020/03/16,March,Mar-2020,2020,Monday,Q1,Q1_2020,12,3,2,16
2020/03/17,March,Mar-2020,2020,Tuesday,Q1,Q1_2020,12,3,3,17
2020/03/18,March,Mar-2020,2020,Wednesday,Q1,Q1_2020,12,3,4,18
2020/03/19,March,Mar-2020,2020,Thursday,Q1,Q1_2020,12,3,5,19
2020/03/20,March,Mar-2020,2020,Friday,Q1,Q1_2020,12,3,6,20
2020/03/21,March,Mar-2020,2020,Saturday,Q1,Q1_2020,12,3,7,21
2020/03/22,March,Mar-2020,2020,Sunday,Q1,Q1_2020,13,3,1,22
2020/03/23,March,Mar-2020,2020,Monday,Q1,Q1_2020,13,3,2,23
2020/03/24,March,Mar-2020,2020,Tuesday,Q1,Q1_2020,13,3,3,24
2020/03/25,March,Mar-2020,2020,Wednesday,Q1,Q1_2020,13,3,4,25
2020/03/26,March,Mar-2020,2020,Thursday,Q1,Q1_2020,13,3,5,26
2020/03/27,March,Mar-2020,2020,Friday,Q1,Q1_2020,13,3,6,27
2020/03/28,March,Mar-2020,2020,Saturday,Q1,Q1_2020,13,3,7,28
2020/03/29,March,Mar-2020,2020,Sunday,Q1,Q1_2020,14,3,1,29
2020/03/30,March,Mar-2020,2020,Monday,Q1,Q1_2020,14,3,2,30
2020/03/31,March,Mar-2020,2020,Tuesday,Q1,Q1_2020,14,3,3,31
2020/04/01,April,Apr-2020,2020,Wednesday,Q2,Q2_2020,14,4,4,01
2020/04/02,April,Apr-2020,2020,Thursday,Q2,Q2_2020,14,4,5,02
2020/04/03,April,Apr-2020,2020,Friday,Q2,Q2_2020,14,4,6,03
2020/04/04,April,Apr-2020,2020,Saturday,Q2,Q2_2020,14,4,7,04
2020/04/05,April,Apr-2020,2020,Sunday,Q2,Q2_2020,15,4,1,05
2020/04/06,April,Apr-2020,2020,Monday,Q2,Q2_2020,15,4,2,06
2020/04/07,April,Apr-2020,2020,Tuesday,Q2,Q2_2020,15,4,3,07
2020/04/08,April,Apr-2020,2020,Wednesday,Q2,Q2_2020,15,4,4,08
2020/04/09,April,Apr-2020,2020,Thursday,Q2,Q2_2020,15,4,5,09
2020/04/10,April,Apr-2020,2020,Friday,Q2,Q2_2020,15,4,6,10
2020/04/11,April,Apr-2020,2020,Saturday,Q2,Q2_2020,15,4,7,11
2020/04/12,April,Apr-2020,2020,Sunday,Q2,Q2_2020,16,4,1,12
2020/04/13,April,Apr-2020,2020,Monday,Q2,Q2_2020,16,4,2,13
2020/04/14,April,Apr-2020,2020,Tuesday,Q2,Q2_2020,16,4,3,14
2020/04/15,April,Apr-2020,2020,Wednesday,Q2,Q2_2020,16,4,4,15
2020/04/16,April,Apr-2020,2020,Thursday,Q2,Q2_2020,16,4,5,16
2020/04/17,April,Apr-2020,2020,Friday,Q2,Q2_2020,16,4,6,17
2020/04/18,April,Apr-2020,2020,Saturday,Q2,Q2_2020,16,4,7,18
2020/04/19,April,Apr-2020,2020,Sunday,Q2,Q2_2020,17,4,1,19
2020/04/20,April,Apr-2020,2020,Monday,Q2,Q2_2020,17,4,2,20
2020/04/21,April,Apr-2020,2020,Tuesday,Q2,Q2_2020,17,4,3,21
2020/04/22,April,Apr-2020,2020,Wednesday,Q2,Q2_2020,17,4,4,22
2020/04/23,April,Apr-2020,2020,Thursday,Q2,Q2_2020,17,4,5,23
2020/04/24,April,Apr-2020,2020,Friday,Q2,Q2_2020,17,4,6,24
2020/04/25,April,Apr-2020,2020,Saturday,Q2,Q2_2020,17,4,7,25
2020/04/26,April,Apr-2020,2020,Sunday,Q2,Q2_2020,18,4,1,26
2020/04/27,April,Apr-2020,2020,Monday,Q2,Q2_2020,18,4,2,27
2020/04/28,April,Apr-2020,2020,Tuesday,Q2,Q2_2020,18,4,3,28
2020/04/29,April,Apr-2020,2020,Wednesday,Q2,Q2_2020,18,4,4,29
2020/04/30,April,Apr-2020,2020,Thursday,Q2,Q2_2020,18,4,5,30
2020/05/01,May,May-2020,2020,Friday,Q2,Q2_2020,18,5,6,01
2020/05/02,May,May-2020,2020,Saturday,Q2,Q2_2020,18,5,7,02
2020/05/03,May,May-2020,2020,Sunday,Q2,Q2_2020,19,5,1,03
2020/05/04,May,May-2020,2020,Monday,Q2,Q2_2020,19,5,2,04
2020/05/05,May,May-2020,2020,Tuesday,Q2,Q2_2020,19,5,3,05
2020/05/06,May,May-2020,2020,Wednesday,Q2,Q2_2020,19,5,4,06
2020/05/07,May,May-2020,2020,Thursday,Q2,Q2_2020,19,5,5,07
2020/05/08,May,May-2020,2020,Friday,Q2,Q2_2020,19,5,6,08
2020/05/09,May,May-2020,2020,Saturday,Q2,Q2_2020,19,5,7,09
2020/05/10,May,May-2020,2020,Sunday,Q2,Q2_2020,20,5,1,10
2020/05/11,May,May-2020,2020,Monday,Q2,Q2_2020,20,5,2,11
2020/05/12,May,May-2020,2020,Tuesday,Q2,Q2_2020,20,5,3,12
2020/05/13,May,May-2020,2020,Wednesday,Q2,Q2_2020,20,5,4,13
2020/05/14,May,May-2020,2020,Thursday,Q2,Q2_2020,20,5,5,14
2020/05/15,May,May-2020,2020,Friday,Q2,Q2_2020,20,5,6,15
2020/05/16,May,May-2020,2020,Saturday,Q2,Q2_2020,20,5,7,16
2020/05/17,May,May-2020,2020,Sunday,Q2,Q2_2020,21,5,1,17
2020/05/18,May,May-2020,2020,Monday,Q2,Q2_2020,21,5,2,18
2020/05/19,May,May-2020,2020,Tuesday,Q2,Q2_2020,21,5,3,19
2020/05/20,May,May-2020,2020,Wednesday,Q2,Q2_2020,21,5,4,20
2020/05/21,May,May-2020,2020,Thursday,Q2,Q2_2020,21,5,5,21
2020/05/22,May,May-2020,2020,Friday,Q2,Q2_2020,21,5,6,22
2020/05/23,May,May-2020,2020,Saturday,Q2,Q2_2020,21,5,7,23
2020/05/24,May,May-2020,2020,Sunday,Q2,Q2_2020,22,5,1,24
2020/05/25,May,May-2020,2020,Monday,Q2,Q2_2020,22,5,2,25
2020/05/26,May,May-2020,2020,Tuesday,Q2,Q2_2020,22,5,3,26
2020/05/27,May,May-2020,2020,Wednesday,Q2,Q2_2020,22,5,4,27
2020/05/28,May,May-2020,2020,Thursday,Q2,Q2_2020,22,5,5,28
2020/05/29,May,May-2020,2020,Friday,Q2,Q2_2020,22,5,6,29
2020/05/30,May,May-2020,2020,Saturday,Q2,Q2_2020,22,5,7,30
2020/05/31,May,May-2020,2020,Sunday,Q2,Q2_2020,23,5,1,31
2020/06/01,June,Jun-2020,2020,Monday,Q2,Q2_2020,23,6,2,01
2020/06/02,June,Jun-2020,2020,Tuesday,Q2,Q2_2020,23,6,3,02
2020/06/03,June,Jun-2020,2020,Wednesday,Q2,Q2_2020,23,6,4,03
2020/06/04,June,Jun-2020,2020,Thursday,Q2,Q2_2020,23,6,5,04
2020/06/05,June,Jun-2020,2020,Friday,Q2,Q2_2020,23,6,6,05
2020/06/06,June,Jun-2020,2020,Saturday,Q2,Q2_2020,23,6,7,06
2020/06/07,June,Jun-2020,2020,Sunday,Q2,Q2_2020,24,6,1,07
2020/06/08,June,Jun-2020,2020,Monday,Q2,Q2_2020,24,6,2,08
2020/06/09,June,Jun-2020,2020,Tuesday,Q2,Q2_2020,24,6,3,09
2020/06/10,June,Jun-2020,2020,Wednesday,Q2,Q2_2020,24,6,4,10
2020/06/11,June,Jun-2020,2020,Thursday,Q2,Q2_2020,24,6,5,11
2020/06/12,June,Jun-2020,2020,Friday,Q2,Q2_2020,24,6,6,12
2020/06/13,June,Jun-2020,2020,Saturday,Q2,Q2_2020,24,6,7,13
2020/06/14,June,Jun-2020,2020,Sunday,Q2,Q2_2020,25,6,1,14
2020/06/15,June,Jun-2020,2020,Monday,Q2,Q2_2020,25,6,2,15
2020/06/16,June,Jun-2020,2020,Tuesday,Q2,Q2_2020,25,6,3,16
2020/06/17,June,Jun-2020,2020,Wednesday,Q2,Q2_2020,25,6,4,17
2020/06/18,June,Jun-2020,2020,Thursday,Q2,Q2_2020,25,6,5,18
2020/06/19,June,Jun-2020,2020,Friday,Q2,Q2_2020,25,6,6,19
2020/06/20,June,Jun-2020,2020,Saturday,Q2,Q2_2020,25,6,7,20
2020/06/21,June,Jun-2020,2020,Sunday,Q2,Q2_2020,26,6,1,21
2020/06/22,June,Jun-2020,2020,Monday,Q2,Q2_2020,26,6,2,22
2020/06/23,June,Jun-2020,2020,Tuesday,Q2,Q2_2020,26,6,3,23
2020/06/24,June,Jun-2020,2020,Wednesday,Q2,Q2_2020,26,6,4,24
2020/06/25,June,Jun-2020,2020,Thursday,Q2,Q2_2020,26,6,5,25
2020/06/26,June,Jun-2020,2020,Friday,Q2,Q2_2020,26,6,6,26
2020/06/27,June,Jun-2020,2020,Saturday,Q2,Q2_2020,26,6,7,27
2020/06/28,June,Jun-2020,2020,Sunday,Q2,Q2_2020,27,6,1,28
2020/06/29,June,Jun-2020,2020,Monday,Q2,Q2_2020,27,6,2,29
2020/06/30,June,Jun-2020,2020,Tuesday,Q2,Q2_2020,27,6,3,30
2020/07/01,July,Jul-2020,2020,Wednesday,Q3,Q3_2020,27,7,4,01
2020/07/02,July,Jul-2020,2020,Thursday,Q3,Q3_2020,27,7,5,02
2020/07/03,July,Jul-2020,2020,Friday,Q3,Q3_2020,27,7,6,03
2020/07/04,July,Jul-2020,2020,Saturday,Q3,Q3_2020,27,7,7,04
2020/07/05,July,Jul-2020,2020,Sunday,Q3,Q3_2020,28,7,1,05
2020/07/06,July,Jul-2020,2020,Monday,Q3,Q3_2020,28,7,2,06
2020/07/07,July,Jul-2020,2020,Tuesday,Q3,Q3_2020,28,7,3,07
2020/07/08,July,Jul-2020,2020,Wednesday,Q3,Q3_2020,28,7,4,08
2020/07/09,July,Jul-2020,2020,Thursday,Q3,Q3_2020,28,7,5,09
2020/07/10,July,Jul-2020,2020,Friday,Q3,Q3_2020,28,7,6,10
2020/07/11,July,Jul-2020,2020,Saturday,Q3,Q3_2020,28,7,7,11
2020/07/12,July,Jul-2020,2020,Sunday,Q3,Q3_2020,29,7,1,12
2020/07/13,July,Jul-2020,2020,Monday,Q3,Q3_2020,29,7,2,13
2020/07/14,July,Jul-2020,2020,Tuesday,Q3,Q3_2020,29,7,3,14
2020/07/15,July,Jul-2020,2020,Wednesday,Q3,Q3_2020,29,7,4,15
2020/07/16,July,Jul-2020,2020,Thursday,Q3,Q3_2020,29,7,5,16
2020/07/17,July,Jul-2020,2020,Friday,Q3,Q3_2020,29,7,6,17
2020/07/18,July,Jul-2020,2020,Saturday,Q3,Q3_2020,29,7,7,18
2020/07/19,July,Jul-2020,2020,Sunday,Q3,Q3_2020,30,7,1,19
2020/07/20,July,Jul-2020,2020,Monday,Q3,Q3_2020,30,7,2,20
2020/07/21,July,Jul-2020,2020,Tuesday,Q3,Q3_2020,30,7,3,21
2020/07/22,July,Jul-2020,2020,Wednesday,Q3,Q3_2020,30,7,4,22
